heliostat_id,x (m),y (m)
331,190.4292982603021,103.22921684571148
332,195.6957662256507,92.8587956407226
333,200.3979926368719,82.22063848938566
334,204.52241975794865,71.34541795268608
335,208.05715579779343,60.26449010671804
336,210.99200919736018,49.00980413500035
337,213.3185180145473,37.61381021070943
338,215.02997432216765,26.10936593442934
339,216.1214435486386,14.529641597183913
340,216.58977870562987,2.9080245419005912
341,216.43362946164498,-8.721977100942334
342,215.65344603537707,-20.326831025930108
343,214.25147789761147,-31.873077435028442
344,212.23176728541918,-43.327425510843376
345,209.60013754734118,-54.65684940266553
346,206.36417635316687,-65.82868344854731
347,202.53321381671785,-76.81071635886273
348,198.1182955947145,-87.57128408979358
349,193.1321510392884,-98.07936113896494
350,187.58915649596463,-108.30464999999997
351,181.50529385293603,-118.21766851807453
352,174.8981044611425,-127.78983489460066
353,167.786638558015,-136.99355009595175
354,160.19140034070958,-145.80227742862084
355,152.1342888471992,-154.19061905137735
356,143.63853481567782,-162.13438920381859
357,134.72863370432893,-169.61068394017747
358,125.43027506457771,-176.59794716732802
359,115.77026847146468,-183.07603279658153
360,105.77646622470037,-189.0262628300756
361,95.47768304327481,-194.43148121427754
362,84.90361298516399,-199.27610330532738
363,74.08474383167281,-203.54616080360105
364,63.05226918327006,-207.22934202793402
365,51.83799852036287,-210.31502741338494
366,40.474265488329834,-212.79432013019098
367,28.993834671251268,-214.6600717356308
368,17.429807123131937,-215.90690278483555
369,5.815524928992334,-216.53121834112113
370,-5.815524928992377,-216.53121834112113
371,-17.429807123131884,-215.90690278483555
372,-28.993834671251406,-214.6600717356308
373,-40.47426548832988,-212.79432013019098
374,-51.837998520362916,-210.31502741338494
375,-63.0522691832701,-207.22934202793402
376,-74.08474383167277,-203.54616080360108
377,-84.90361298516402,-199.27610330532735
378,-95.47768304327494,-194.43148121427748
379,-105.7764662247005,-189.02626283007555
380,-115.7702684714647,-183.07603279658153
381,-125.43027506457769,-176.59794716732807
382,-134.72863370432896,-169.61068394017744
383,-143.63853481567793,-162.13438920381847
384,-152.1342888471993,-154.19061905137724
385,-160.1914003407097,-145.80227742862073
386,-167.78663855801503,-136.99355009595172
387,-174.89810446114257,-127.78983489460053
388,-181.50529385293606,-118.21766851807448
389,-187.58915649596457,-108.30465000000011
390,-193.1321510392884,-98.07936113896488
391,-198.11829559471454,-87.5712840897935
392,-202.5332138167179,-76.81071635886259
393,-206.36417635316687,-65.82868344854731
394,-209.60013754734123,-54.656849402665394
395,-212.23176728541918,-43.327425510843376
396,-214.25147789761147,-31.8730774350284
397,-215.65344603537707,-20.32683102592997
398,-216.43362946164498,-8.721977100942338
399,-216.58977870562987,2.9080245419006823
400,-216.1214435486386,14.5296415971841
401,-215.0299743221676,26.109365934429576
402,-213.31851801454732,37.61381021070934
403,-210.99200919736015,49.009804135000394
404,-208.05715579779343,60.26449010671813
405,-204.52241975794868,71.34541795268602
406,-200.3979926368719,82.2206384893857
407,-195.69576622565066,92.85879564072269
408,-190.4292982603021,103.22921684571148
409,-184.61377333130966,113.3020014954097
410,-178.2659591025187,123.04810714411306
411,-171.4041579656204,132.43943324624527
412,-164.04815426961878,141.44890217750498
413,-156.21915727743055,150.05053730666685
414,-147.93974001409,158.21953789293363
415,-139.23377418287458,165.93235059289162
416,-130.12636133700366,173.16673737089803
417,-120.64376050536364,179.9018396170936
418,-110.81331248092948,186.11823828817498
419,-100.66336099018025,191.79800989752388
420,-90.22317097079927,196.9247781932582
421,-79.52284419328255,201.48376137520592
422,-68.59323246974124,205.46181471466187
423,-57.465848700141834,208.84746845404283
424,-46.17277601245704,211.63096087716818
425,-34.74657525870293,213.80426645481447
426,-23.220191133572037,215.36111898439418
427,-11.626857186352312,216.2970296570394
428,5.825880841089668,229.9007954696665
429,17.46268757070533,229.31064342495733
430,29.054667831778698,228.1318542473738
431,40.572065177233,226.3674538718284
432,51.98531461326618,224.02197148877994
433,63.265118492266,221.10142791786657
434,74.38252171945119,217.61332015254806
435,85.30898608018451,213.56660211543118
436,96.01646349716049,208.97166167367874
437,106.47746802941752,203.8402939735036
438,116.66514642835413,198.18567116219754
439,126.55334706963298,192.02230857541792
440,136.1166870840256,185.36602747652944
